chr	start	end	strand	gene_ID	gene_type	gene_short_name
chr8	103591477	103592430	-	ENSMUSG00000063696	processed_pseudogene	Gm8730
chr8	103856879	103895456	-	ENSMUSG00000109848	lncRNA	Gm45391
chr8	103997734	104067099	+	ENSMUSG00000109701	lncRNA	Gm32531
chr8	104031170	104075055	-	ENSMUSG00000110340	lncRNA	1600027J07Rik
chr8	104074257	104076239	+	ENSMUSG00000138056	lncRNA	ENSMUSG00000138056
chr8	104208726	104258481	+	ENSMUSG00000127686	lncRNA	Gm32589
chr8	104258277	104290257	-	ENSMUSG00000109699	lncRNA	Gm45277
chr8	104272233	104281731	+	ENSMUSG00000135199	lncRNA	ENSMUSG00000135199
chr8	104294667	104298315	-	ENSMUSG00000137516	lncRNA	ENSMUSG00000137516
chr8	104298403	104305524	+	ENSMUSG00000136585	lncRNA	ENSMUSG00000136585
chr8	104299296	104330406	-	ENSMUSG00000136545	lncRNA	ENSMUSG00000136545
chr8	104309981	104315865	+	ENSMUSG00000136627	lncRNA	ENSMUSG00000136627
chr8	104330368	104455251	+	ENSMUSG00000110336	lncRNA	4933400L20Rik
chr8	104527851	104528751	-	ENSMUSG00000130104	lncRNA	ENSMUSG00000130104
chr8	104553358	104560107	+	ENSMUSG00000122992	lncRNA	ENSMUSG00000122992
chr8	104716559	104763420	-	ENSMUSG00000126574	lncRNA	ENSMUSG00000126574
chr8	104782479	104784207	+	ENSMUSG00000137670	lncRNA	ENSMUSG00000137670
chr8	104785978	104792830	+	ENSMUSG00000128369	lncRNA	ENSMUSG00000128369
chr8	104787044	104790425	-	ENSMUSG00000128402	lncRNA	ENSMUSG00000128402
chr8	104797781	104798367	+	ENSMUSG00000110019	processed_pseudogene	Gm8748
chr8	104815548	104832505	-	ENSMUSG00000110053	lncRNA	Gm29682
chr8	104828257	104871143	+	ENSMUSG00000031871	protein_coding	Cdh5
chr8	104843561	104853261	-	ENSMUSG00000131955	lncRNA	ENSMUSG00000131955
chr8	104879338	104880969	+	ENSMUSG00000109909	TEC	Gm45663
chr8	104897074	104945754	+	ENSMUSG00000031872	protein_coding	Bean1
chr8	104904427	104911231	-	ENSMUSG00000074128	lncRNA	Gm10631
chr8	104943834	104944931	-	ENSMUSG00000110674	lncRNA	Gm45892
chr8	104947244	104950241	+	ENSMUSG00000110638	TEC	Gm45887
chr8	104950379	104950732	+	ENSMUSG00000110551	processed_pseudogene	Gm45750
chr8	104953317	104975190	-	ENSMUSG00000035824	protein_coding	Tk2
chr8	104977493	104991570	+	ENSMUSG00000054400	protein_coding	Cklf
chr8	105007674	105019813	-	ENSMUSG00000074127	protein_coding	Cmtm2a
chr8	105007979	105036713	-	ENSMUSG00000031876	protein_coding	Gm45711
chr8	105019555	105036777	-	ENSMUSG00000110430	protein_coding	Cmtm1
chr8	105035864	105048329	+	ENSMUSG00000130045	lncRNA	ENSMUSG00000130045
chr8	105037041	105048814	-	ENSMUSG00000130091	lncRNA	ENSMUSG00000130091
chr8	105037464	105039401	-	ENSMUSG00000110642	transcribed_unprocessed_pseudogene	Gm45710
chr8	105048199	105048336	+	ENSMUSG00000078953	transcribed_unprocessed_pseudogene	Gm11020
chr8	105048862	105057396	+	ENSMUSG00000035785	protein_coding	Cmtm2b
chr8	105051072	105051312	-	ENSMUSG00000110600	unprocessed_pseudogene	Gm45878
chr8	105066042	105074304	+	ENSMUSG00000031875	protein_coding	Cmtm3
chr8	105074823	105122439	-	ENSMUSG00000096188	protein_coding	Cmtm4
chr8	105089234	105090300	-	ENSMUSG00000110486	lncRNA	Gm45877
chr8	105144312	105169679	-	ENSMUSG00000035770	protein_coding	Dync1li2
chr8	105164892	105166094	+	ENSMUSG00000110689	TEC	Gm45731
chr8	105168903	105170420	+	ENSMUSG00000110630	lncRNA	K230015D01Rik
chr8	105173351	105236542	-	ENSMUSG00000052616	protein_coding	Terb1
chr8	105234534	105234640	+	ENSMUSG00000077633	snRNA	Gm22148
chr8	105237660	105261269	-	ENSMUSG00000031878	protein_coding	Nae1
chr8	105261321	105276975	+	ENSMUSG00000031883	protein_coding	Car7
chr8	105278539	105283619	-	ENSMUSG00000110607	lncRNA	Gm45843
chr8	105314966	105318370	-	ENSMUSG00000134092	lncRNA	ENSMUSG00000134092
chr8	105318083	105325658	+	ENSMUSG00000048371	protein_coding	Pdp2
chr8	105328543	105351028	-	ENSMUSG00000031881	protein_coding	Cdh16
chr8	105335656	105335931	-	ENSMUSG00000143737	lncRNA	ENSMUSG00000143737
chr8	105351107	105386195	+	ENSMUSG00000110652	lncRNA	Gm33023
chr8	105354702	105357959	-	ENSMUSG00000031880	protein_coding	Rrad
chr8	105366470	105368597	-	ENSMUSG00000031879	protein_coding	Ciao2b
chr8	105368184	105386199	+	ENSMUSG00000023737	lncRNA	1700082M22Rik
chr8	105402168	105408843	-	ENSMUSG00000110568	transcribed_unprocessed_pseudogene	Gm7208
chr8	105403171	105406327	-	ENSMUSG00000121420	lncRNA	ENSMUSG00000121420
chr8	105428337	105434836	-	ENSMUSG00000110557	transcribed_unprocessed_pseudogene	Gm5159
chr8	105432699	105434889	-	ENSMUSG00000121421	lncRNA	ENSMUSG00000121421
chr8	105436004	105436078	-	ENSMUSG00002075956	miRNA	Gm55898
chr8	105437165	105447597	-	ENSMUSG00000118580	unprocessed_pseudogene	Gm52979
chr8	105437881	105444892	+	ENSMUSG00000110497	lncRNA	9230110F11Rik
chr8	105460635	105468266	+	ENSMUSG00000055730	protein_coding	Ces2a
chr8	105482411	105490701	+	ENSMUSG00000110639	transcribed_unprocessed_pseudogene	Gm6831
chr8	105483180	105486151	+	ENSMUSG00000121422	lncRNA	ENSMUSG00000121422
chr8	105487963	105491315	+	ENSMUSG00000130039	lncRNA	ENSMUSG00000130039
chr8	105501443	105521789	-	ENSMUSG00000139618	lncRNA	ENSMUSG00000139618
chr8	105512460	105514244	+	ENSMUSG00000110694	unprocessed_pseudogene	Gm45782
chr8	105521560	105525684	+	ENSMUSG00000069925	lncRNA	4932416K20Rik
chr8	105558204	105566725	+	ENSMUSG00000050097	protein_coding	Ces2b
chr8	105571010	105573005	-	ENSMUSG00000089748	processed_pseudogene	Matr3-ps2
chr8	105573700	105581115	+	ENSMUSG00000061825	protein_coding	Ces2c
chr8	105578166	105615336	-	ENSMUSG00000141451	lncRNA	ENSMUSG00000141451
chr8	105594055	105600700	+	ENSMUSG00000141528	lncRNA	ENSMUSG00000141528
chr8	105594120	105600493	+	ENSMUSG00000031884	transcribed_unprocessed_pseudogene	Ces2d-ps
chr8	105613429	105615891	+	ENSMUSG00000141568	lncRNA	ENSMUSG00000141568
chr8	105613494	105627679	+	ENSMUSG00000110597	transcribed_unprocessed_pseudogene	Gm8798
chr8	105619374	105629419	+	ENSMUSG00000121424	lncRNA	ENSMUSG00000121424
chr8	105652892	105661304	+	ENSMUSG00000031886	protein_coding	Ces2e
chr8	105666197	105669428	+	ENSMUSG00000118611	unprocessed_pseudogene	Gm52949
chr8	105673988	105686679	+	ENSMUSG00000062826	protein_coding	Ces2f
chr8	105688350	105696169	+	ENSMUSG00000031877	protein_coding	Ces2g
chr8	105711096	105723443	+	ENSMUSG00000110479	transcribed_unprocessed_pseudogene	Gm5743
chr8	105721843	105723311	+	ENSMUSG00000121425	lncRNA	ENSMUSG00000121425
chr8	105727485	105747810	+	ENSMUSG00000091813	protein_coding	Ces2h
chr8	105766190	105775100	-	ENSMUSG00000133713	lncRNA	ENSMUSG00000133713
chr8	105771798	105772134	+	ENSMUSG00000110549	unprocessed_pseudogene	Gm45725
chr8	105775233	105785045	+	ENSMUSG00000069922	protein_coding	Ces3a
chr8	105777681	105778100	-	ENSMUSG00000110488	TEC	Gm45724
chr8	105810385	105820561	+	ENSMUSG00000062181	protein_coding	Ces3b
chr8	105810759	105815327	-	ENSMUSG00000129856	lncRNA	ENSMUSG00000129856
chr8	105837256	105838053	+	ENSMUSG00000110502	processed_pseudogene	Gm8804
chr8	105858432	105876741	+	ENSMUSG00000060560	protein_coding	Ces4a
chr8	105878776	105879831	-	ENSMUSG00000139381	lncRNA	ENSMUSG00000139381
chr8	105890731	105896999	+	ENSMUSG00000099465	lncRNA	Gm3830
chr8	105897306	105944621	+	ENSMUSG00000031885	protein_coding	Cbfb
chr8	105899128	105899234	+	ENSMUSG00000119598	snRNA	Gm22063
chr8	105930625	105930713	+	ENSMUSG00000084711	misc_RNA	Gm24629
chr8	105951777	105979685	+	ENSMUSG00000031889	protein_coding	Phaf1
chr8	105979270	105981785	-	ENSMUSG00000069920	protein_coding	B3gnt9
chr8	105984918	105991241	-	ENSMUSG00000031887	protein_coding	Tradd
chr8	105991280	105995958	+	ENSMUSG00000033313	protein_coding	Fbxl8
chr8	105996433	106002477	+	ENSMUSG00000033249	protein_coding	Hsf4
chr8	106002772	106008571	+	ENSMUSG00000014776	protein_coding	Nol3
chr8	106007041	106016496	-	ENSMUSG00000014837	protein_coding	Matcap1
chr8	106015815	106018740	+	ENSMUSG00000110611	lncRNA	Gm20163
chr8	106016556	106022733	-	ENSMUSG00000043251	protein_coding	Exoc3l
chr8	106022775	106024261	-	ENSMUSG00000142787	lncRNA	ENSMUSG00000142787
chr8	106024295	106032002	+	ENSMUSG00000014859	protein_coding	E2f4
chr8	106032233	106037392	+	ENSMUSG00000014791	protein_coding	Elmo3
chr8	106034424	106034532	-	ENSMUSG00002076683	miRNA	Gm55919
chr8	106034996	106035092	-	ENSMUSG00000070130	miRNA	Mir328
chr8	106038897	106052910	-	ENSMUSG00000041679	protein_coding	Fbxl9
chr8	106052986	106061851	+	ENSMUSG00000014856	protein_coding	Tmem208
chr8	106055795	106074585	-	ENSMUSG00000014778	protein_coding	Fhod1
chr8	106062728	106063787	+	ENSMUSG00000142828	lncRNA	ENSMUSG00000142828
chr8	106075003	106077635	-	ENSMUSG00000142699	lncRNA	ENSMUSG00000142699
chr8	106075475	106096513	+	ENSMUSG00000014786	protein_coding	Slc9a5
chr8	106089731	106091531	-	ENSMUSG00000134156	lncRNA	ENSMUSG00000134156
chr8	106099906	106109494	+	ENSMUSG00000014782	protein_coding	Plekhg4
chr8	106109439	106140134	-	ENSMUSG00000051648	protein_coding	Kctd19
chr8	106140203	106190718	+	ENSMUSG00000054320	protein_coding	Lrrc36
chr8	106194125	106198158	-	ENSMUSG00000014846	protein_coding	Tppp3
chr8	106195797	106198735	+	ENSMUSG00000133281	lncRNA	ENSMUSG00000133281
chr8	106199055	106223534	-	ENSMUSG00000039199	protein_coding	Zdhhc1
chr8	106230038	106230578	+	ENSMUSG00000110608	processed_pseudogene	Gm8838
chr8	106235511	106238785	+	ENSMUSG00000127537	lncRNA	ENSMUSG00000127537
chr8	106245387	106250620	+	ENSMUSG00000031891	protein_coding	Hsd11b2
chr8	106251097	106292679	-	ENSMUSG00000013160	protein_coding	Atp6v0d1
chr8	106292695	106321066	+	ENSMUSG00000104168	lncRNA	Gm38250
chr8	106293330	106364025	-	ENSMUSG00000005705	protein_coding	Agrp
chr8	106311953	106312832	-	ENSMUSG00000110686	processed_pseudogene	Gm45855
chr8	106331887	106348851	+	ENSMUSG00000038604	protein_coding	Ripor1
chr8	106342098	106342205	+	ENSMUSG00000089432	miRNA	Mir1966
chr8	106350968	106364117	-	ENSMUSG00000098120	lncRNA	Gm5914
chr8	106360382	106361503	+	ENSMUSG00000102593	TEC	Gm38384
chr8	106363200	106409554	+	ENSMUSG00000005698	protein_coding	Ctcf
chr8	106386966	106387419	-	ENSMUSG00000080021	processed_pseudogene	Gm5915
chr8	106412906	106424819	+	ENSMUSG00000050357	protein_coding	Carmil2
chr8	106422492	106427734	-	ENSMUSG00000038000	protein_coding	Acd
chr8	106427780	106430128	+	ENSMUSG00000005699	protein_coding	Pard6a
chr8	106430283	106434842	-	ENSMUSG00000013155	protein_coding	Enkd1
chr8	106434287	106436878	+	ENSMUSG00000013158	protein_coding	4933405L10Rik
chr8	106440486	106485296	-	ENSMUSG00000013150	protein_coding	Gfod2
chr8	106459378	106477387	-	ENSMUSG00000144159	lncRNA	ENSMUSG00000144159
chr8	106494940	106553982	-	ENSMUSG00000037415	protein_coding	Ranbp10
chr8	106517643	106531752	+	ENSMUSG00000136604	lncRNA	ENSMUSG00000136604
chr8	106554363	106571312	+	ENSMUSG00000031893	protein_coding	Tsnaxip1
chr8	106557181	106560513	-	ENSMUSG00000136642	lncRNA	ENSMUSG00000136642
chr8	106571305	106579910	-	ENSMUSG00000036672	protein_coding	Cenpt
chr8	106581764	106583582	+	ENSMUSG00000036442	protein_coding	Thap11
chr8	106585921	106587343	-	ENSMUSG00000110586	lncRNA	4930578M07Rik
chr8	106587212	106605962	+	ENSMUSG00000008450	protein_coding	Nutf2
chr8	106607513	106621540	+	ENSMUSG00000036270	protein_coding	Edc4
chr8	106620199	106621655	+	ENSMUSG00000044287	protein_coding	Nrn1l
chr8	106627073	106658410	+	ENSMUSG00000048310	protein_coding	Pskh1
chr8	106658635	106660494	-	ENSMUSG00000031896	protein_coding	Ctrl
chr8	106660965	106672475	+	ENSMUSG00000087436	lncRNA	Gm16156
chr8	106662367	106665076	-	ENSMUSG00000031897	protein_coding	Psmb10
chr8	106666183	106670014	-	ENSMUSG00000035237	protein_coding	Lcat
chr8	106670222	106692729	-	ENSMUSG00000017765	protein_coding	Slc12a4
chr8	106678269	106678331	-	ENSMUSG00000099131	miRNA	Mir7074
chr8	106698183	106712511	+	ENSMUSG00000121297	lncRNA	Gm45752
chr8	106700145	106706061	-	ENSMUSG00000031898	protein_coding	Dpep3
chr8	106710372	106710625	+	ENSMUSG00000110457	transcribed_unprocessed_pseudogene	Gm45752
chr8	106711576	106718391	-	ENSMUSG00000053687	protein_coding	Dpep2
chr8	106711577	106723055	-	ENSMUSG00000115067	protein_coding	Dpep2
chr8	106715133	106715263	-	ENSMUSG00000065231	snoRNA	Gm22972
chr8	106717969	106780472	+	ENSMUSG00000031901	protein_coding	Dus2
chr8	106722098	106732607	-	ENSMUSG00000115768	protein_coding	Dpep2nb
chr8	106736253	106738514	-	ENSMUSG00000045538	protein_coding	Ddx28
chr8	106772180	106779212	-	ENSMUSG00000128871	lncRNA	ENSMUSG00000128871
chr8	106785472	106857169	+	ENSMUSG00000031902	protein_coding	Nfatc3
chr8	106798247	106798506	-	ENSMUSG00002076384	misc_RNA	Gm54720
chr8	106856951	106863606	-	ENSMUSG00000084128	protein_coding	Esrp2
chr8	106862013	106865758	+	ENSMUSG00000086390	lncRNA	1810019D21Rik
chr8	106877031	106891347	+	ENSMUSG00000031903	protein_coding	Pla2g15
chr8	106895489	106925338	+	ENSMUSG00000031904	protein_coding	Slc7a6
chr8	106927349	106937567	-	ENSMUSG00000033106	protein_coding	Slc7a6os
chr8	106937568	106979426	+	ENSMUSG00000060098	protein_coding	Prmt7
chr8	106954899	106957621	-	ENSMUSG00000129495	lncRNA	ENSMUSG00000129495
chr8	106979180	107064620	-	ENSMUSG00000031906	protein_coding	Smpd3
chr8	107008569	107008788	-	ENSMUSG00000129570	lncRNA	ENSMUSG00000129570
chr8	107008856	107062388	+	ENSMUSG00000129455	lncRNA	4930506A18Rik
chr8	107009939	107026649	+	ENSMUSG00000074113	lncRNA	Gm10629
chr8	107064523	107066086	+	ENSMUSG00000129536	lncRNA	ENSMUSG00000129536
chr8	107074814	107132964	+	ENSMUSG00000124742	lncRNA	ENSMUSG00000124742
chr8	107080575	107081478	-	ENSMUSG00000124816	lncRNA	ENSMUSG00000124816
chr8	107136531	107138257	+	ENSMUSG00000124781	lncRNA	ENSMUSG00000124781
chr8	107141959	107153230	+	ENSMUSG00000031907	protein_coding	Zfp90
chr8	107187882	107189163	-	ENSMUSG00000135697	lncRNA	ENSMUSG00000135697
chr8	107227137	107236288	+	ENSMUSG00000054069	lncRNA	6030452D12Rik
chr8	107236709	107238406	-	ENSMUSG00000130764	lncRNA	ENSMUSG00000130764
chr8	107237523	107283929	+	ENSMUSG00000061048	protein_coding	Cdh3
chr8	107287713	107321453	+	ENSMUSG00000099139	lncRNA	1110028F18Rik
chr8	107299641	107299982	-	ENSMUSG00000060019	processed_pseudogene	Gm10073
chr8	107329983	107396878	+	ENSMUSG00000000303	protein_coding	Cdh1
chr8	107409700	107578071	+	ENSMUSG00000041949	protein_coding	Tango6
chr8	107596874	107611198	+	ENSMUSG00000031910	protein_coding	Has3
chr8	107610495	107620233	-	ENSMUSG00000046691	protein_coding	Chtf8
chr8	107610522	107620225	-	ENSMUSG00000117748	protein_coding	Derpc
chr8	107620268	107649720	+	ENSMUSG00000041438	protein_coding	Utp4
chr8	107654401	107655045	-	ENSMUSG00000074108	processed_pseudogene	Rpl10-ps2
chr8	107662382	107746346	+	ENSMUSG00000041308	protein_coding	Sntb2
chr8	107736134	107736243	-	ENSMUSG00000088969	snRNA	Gm22085
chr8	107756030	107758706	-	ENSMUSG00000085464	lncRNA	Gm16208
chr8	107757854	107772387	+	ENSMUSG00000031913	protein_coding	Vps4a
chr8	107764112	107764738	-	ENSMUSG00000083734	processed_pseudogene	Gm16209
chr8	107771330	107775246	-	ENSMUSG00000078931	protein_coding	Pdf
chr8	107772921	107783321	-	ENSMUSG00000031916	protein_coding	Cog8
chr8	107783509	107787563	+	ENSMUSG00000031917	protein_coding	Nip7
chr8	107788108	107792276	-	ENSMUSG00000031919	protein_coding	Tmed6
chr8	107796032	107823179	-	ENSMUSG00000031921	protein_coding	Terf2
chr8	107822657	107822738	-	ENSMUSG00000098671	miRNA	Mir7075
chr8	107834021	107841752	-	ENSMUSG00000134894	lncRNA	ENSMUSG00000134894
chr8	107842989	107843799	-	ENSMUSG00000127891	lncRNA	ENSMUSG00000127891
chr8	107845275	107869327	-	ENSMUSG00000137353	lncRNA	ENSMUSG00000137353
chr8	107845742	107846524	+	ENSMUSG00000102271	TEC	C630050I24Rik
chr8	107850621	107852241	+	ENSMUSG00000137441	lncRNA	ENSMUSG00000137441
chr8	107860433	107869817	+	ENSMUSG00000137397	lncRNA	ENSMUSG00000137397
chr8	107877272	107914103	+	ENSMUSG00000031924	protein_coding	Cyb5b
chr8	107897897	107898944	-	ENSMUSG00000122251	lncRNA	ENSMUSG00000122251
chr8	107916384	107944987	-	ENSMUSG00000122206	lncRNA	ENSMUSG00000122206
chr8	107931908	107998777	+	ENSMUSG00000120083	lncRNA	4930517G24Rik
chr8	107989425	107989880	-	ENSMUSG00000057657	processed_pseudogene	Rps18-ps3
chr8	108005426	108019850	+	ENSMUSG00000128387	lncRNA	ENSMUSG00000128387
chr8	108020102	108106149	+	ENSMUSG00000003847	protein_coding	Nfat5
chr8	108114857	108129838	-	ENSMUSG00000003849	protein_coding	Nqo1
chr8	108139118	108151683	-	ENSMUSG00000003848	protein_coding	Nob1
chr8	108162997	108285227	+	ENSMUSG00000031930	protein_coding	Wwp2
chr8	108165763	108166211	-	ENSMUSG00000121644	lncRNA	ENSMUSG00000121644
chr8	108165846	108166196	-	ENSMUSG00000059775	transcribed_processed_pseudogene	Rps26-ps1
chr8	108170916	108171324	-	ENSMUSG00000110501	processed_pseudogene	Gm45900
chr8	108206493	108231061	-	ENSMUSG00000134528	lncRNA	ENSMUSG00000134528
chr8	108277876	108277945	+	ENSMUSG00000065439	miRNA	Mir140
chr8	108307013	108315096	-	ENSMUSG00000039067	protein_coding	Psmd7
chr8	108322778	108325967	+	ENSMUSG00000125095	lncRNA	ENSMUSG00000125095
chr8	108405377	108408909	-	ENSMUSG00000138695	lncRNA	ENSMUSG00000138695
chr8	108417258	108417476	-	ENSMUSG00000110508	processed_pseudogene	Gm8940
chr8	108421353	108423148	-	ENSMUSG00000135526	lncRNA	ENSMUSG00000135526
chr8	108526676	108537647	-	ENSMUSG00000132305	lncRNA	ENSMUSG00000132305
chr8	108547689	108611650	+	ENSMUSG00000110625	lncRNA	5033426E14Rik
chr8	108567589	108567689	+	ENSMUSG00002076032	miRNA	Gm54841
chr8	108569083	108569183	+	ENSMUSG00002076156	miRNA	Gm54842
chr8	108649366	108653341	-	ENSMUSG00000128382	lncRNA	ENSMUSG00000128382
chr8	108653074	108654511	+	ENSMUSG00000128417	lncRNA	ENSMUSG00000128417
chr8	108669276	109688262	+	ENSMUSG00000038872	protein_coding	Zfhx3
chr8	109093697	109094107	+	ENSMUSG00000129228	lncRNA	ENSMUSG00000129228
chr8	109238914	109250294	-	ENSMUSG00000132249	lncRNA	ENSMUSG00000132249
chr8	109253569	109264490	-	ENSMUSG00000109868	lncRNA	Gm39244
chr8	109279883	109311847	-	ENSMUSG00000110613	lncRNA	Lncbate1
chr8	109448513	109449397	-	ENSMUSG00000120938	lncRNA	Gm56853
chr8	109464225	109469432	+	ENSMUSG00000104292	TEC	Gm38042
chr8	109539813	109540574	-	ENSMUSG00000135478	lncRNA	ENSMUSG00000135478
chr8	109552021	109554411	-	ENSMUSG00000135341	lncRNA	ENSMUSG00000135341
chr8	109594194	109595899	+	ENSMUSG00000102989	TEC	Gm38318
chr8	109602969	109603656	-	ENSMUSG00000137477	lncRNA	ENSMUSG00000137477
chr8	109644889	109648545	-	ENSMUSG00000093697	lncRNA	Gm20686
chr8	109663492	109663570	+	ENSMUSG00000093241	miRNA	Mir3108
chr8	109672918	109675805	-	ENSMUSG00000128600	lncRNA	ENSMUSG00000128600
chr8	109736959	109801782	-	ENSMUSG00000122859	lncRNA	ENSMUSG00000122859
chr8	109778524	109779222	-	ENSMUSG00000122904	lncRNA	ENSMUSG00000122904
chr8	109801842	110000443	+	ENSMUSG00000097393	lncRNA	D030068K23Rik
chr8	109841025	109848600	-	ENSMUSG00000140956	lncRNA	ENSMUSG00000140956
chr8	109871851	109978547	-	ENSMUSG00000120008	lncRNA	Gm56822
chr8	110031899	110040529	+	ENSMUSG00000126806	lncRNA	ENSMUSG00000126806
chr8	110067323	110067496	-	ENSMUSG00000110528	processed_pseudogene	Gm1943
chr8	110104197	110217512	+	ENSMUSG00000122685	lncRNA	ENSMUSG00000122685
chr8	110152276	110152376	-	ENSMUSG00002075982	miRNA	Gm54845
chr8	110175881	110220776	-	ENSMUSG00000122724	lncRNA	ENSMUSG00000122724
chr8	110220659	110269272	+	ENSMUSG00000031727	protein_coding	Pmfbp1
chr8	110236967	110249046	-	ENSMUSG00000122760	lncRNA	ENSMUSG00000122760
chr8	110274643	110292493	-	ENSMUSG00000037993	protein_coding	Dhx38
chr8	110292524	110300683	+	ENSMUSG00000031723	protein_coding	Txnl4b
chr8	110301760	110305804	-	ENSMUSG00000031722	protein_coding	Hp
chr8	110317975	110335305	-	ENSMUSG00000031730	protein_coding	Dhodh
chr8	110337246	110340760	-	ENSMUSG00000143723	lncRNA	ENSMUSG00000143723
chr8	110341149	110401018	+	ENSMUSG00000048827	protein_coding	Pkd1l3
chr8	110397957	110419892	-	ENSMUSG00000031729	protein_coding	Ist1
chr8	110420050	110421405	+	ENSMUSG00000135484	lncRNA	ENSMUSG00000135484
chr8	110430908	110433152	-	ENSMUSG00000128914	lncRNA	ENSMUSG00000128914
chr8	110432178	110451564	+	ENSMUSG00000031728	protein_coding	Zfp821
chr8	110453083	110464371	-	ENSMUSG00000069895	protein_coding	Atxn1l
chr8	110477520	110490893	+	ENSMUSG00000140188	lncRNA	ENSMUSG00000140188
chr8	110504540	110506350	-	ENSMUSG00000138554	lncRNA	ENSMUSG00000138554
chr8	110505186	110590836	+	ENSMUSG00000031731	protein_coding	Ap1g1
chr8	110563991	110595130	-	ENSMUSG00000078143	lncRNA	Gm17344
chr8	110565927	110566011	+	ENSMUSG00000077549	snoRNA	Snord71
chr8	110567220	110567321	-	ENSMUSG00000084507	snRNA	Gm25321
chr8	110595174	110671303	+	ENSMUSG00000031732	protein_coding	Phlpp2
chr8	110652020	110660295	+	ENSMUSG00000085678	lncRNA	Gm16349
chr8	110674546	110688835	-	ENSMUSG00000001672	protein_coding	Marveld3
chr8	110699344	110713378	-	ENSMUSG00000127992	lncRNA	ENSMUSG00000127992
chr8	110700585	110700984	-	ENSMUSG00000110707	transcribed_processed_pseudogene	Gm45795
chr8	110712684	110716518	+	ENSMUSG00000128022	lncRNA	ENSMUSG00000128022
chr8	110717069	110726435	+	ENSMUSG00000001670	protein_coding	Tat
chr8	110728202	110734499	+	ENSMUSG00000129811	lncRNA	ENSMUSG00000129811
chr8	110738007	110740956	-	ENSMUSG00000110561	processed_pseudogene	Gm45888
chr8	110755785	110766372	-	ENSMUSG00000035930	protein_coding	Chst4
chr8	110774064	110783808	+	ENSMUSG00000110507	lncRNA	8030455M16Rik
chr8	110786976	110794329	-	ENSMUSG00000134257	lncRNA	ENSMUSG00000134257
chr8	110806378	110819373	+	ENSMUSG00000044676	protein_coding	Zfp612
chr8	110827839	110838593	+	ENSMUSG00000095941	protein_coding	Tle7
chr8	110844233	110859105	+	ENSMUSG00000124620	lncRNA	ENSMUSG00000124620
chr8	110864134	110894842	-	ENSMUSG00000003657	protein_coding	Calb2
chr8	110895562	110925032	+	ENSMUSG00000138134	lncRNA	ENSMUSG00000138134
chr8	110941697	110944407	-	ENSMUSG00000132831	lncRNA	ENSMUSG00000132831
chr8	110942297	110951118	+	ENSMUSG00000046441	protein_coding	Cmtr2
chr8	110974441	110994094	-	ENSMUSG00000097409	lncRNA	Gm26832
chr8	110993609	111336885	+	ENSMUSG00000059854	protein_coding	Hydin
chr8	111147993	111148099	-	ENSMUSG00000118811	snRNA	Gm23627
chr8	111163456	111171074	-	ENSMUSG00000135591	lncRNA	ENSMUSG00000135591
chr8	111172391	111177226	-	ENSMUSG00000138436	lncRNA	ENSMUSG00000138436
chr8	111215855	111217239	-	ENSMUSG00000127820	lncRNA	ENSMUSG00000127820
chr8	111221975	111231966	-	ENSMUSG00000127511	lncRNA	Gm21283
chr8	111225484	111225774	+	ENSMUSG00000093112	misc_RNA	Gm22701
chr8	111225617	111225676	+	ENSMUSG00002075592	miRNA	Gm54955
chr8	111283398	111283494	-	ENSMUSG00002075459	miRNA	Gm54956
chr8	111323811	111333635	-	ENSMUSG00000139346	lncRNA	ENSMUSG00000139346
chr8	111345217	111447030	+	ENSMUSG00000010936	protein_coding	Vac14
